account_id,customer_id,account_type,account_status,open_date,current_balance
6510,948,Savings,Dormant,2025-06-23,2441.16
6511,161,Savings,Active,2022-11-17,148137.83
6512,2628,Savings,Active,2024-11-04,230332.13
6513,2536,Salary,Active,2024-08-12,184820.35
6514,2273,Savings,Active,2021-11-23,43983.95
6515,3464,Savings,Active,2025-02-08,138913.09
6516,4805,Savings,Active,2024-06-10,16938.28
6517,161,Savings,Active,2025-08-09,224156.35
6518,1785,Savings,Active,2024-10-01,26023.33
6519,6599,Current,Active,2025-04-02,2876.69
6520,3183,Savings,Active,2022-11-06,10515.94
6521,3625,Savings,Active,2024-04-25,32839.85
6522,8959,Savings,Active,2024-06-08,26666.09
6523,2028,Savings,Dormant,2022-02-24,6853.73
6524,8377,Savings,Active,2023-12-06,81691.53
6525,1897,Savings,Active,2023-03-14,66940.91
6526,2405,Salary,Dormant,2024-07-20,11366.49
6527,2540,Savings,Active,2022-09-05,3328.07
6528,733,Salary,Active,2022-04-20,43471.36
6529,9814,Savings,Active,2026-04-26,13529.07
6530,578,Savings,Active,2023-11-25,12449.66
6531,2162,Savings,Active,2024-02-04,7194.99
6532,8570,Savings,Active,2022-10-09,84949.78
6533,3849,Savings,Active,2024-05-26,4765.96
6534,1309,Savings,Active,2023-06-14,10276.01
6535,842,Savings,Active,2024-03-30,13994.83
6536,2172,Savings,Active,2023-07-26,14161.77
6537,8348,Savings,Active,2024-12-09,2592.78
6538,6254,Salary,Active,2026-03-17,13109.64
6539,9895,Savings,Active,2026-05-08,34351.09
6540,3386,Savings,Active,2024-03-21,29412.27
6541,4822,Savings,Active,2024-10-27,1785.62
6542,5814,Savings,Active,2021-08-30,58057.83
6543,1414,Savings,Dormant,2026-03-31,39166.56
6544,45,Savings,Active,2026-01-20,3844.16
6545,1687,Savings,Active,2025-07-03,16423.59
6546,5237,Salary,Active,2023-01-15,5849.45
6547,6626,Salary,Active,2023-09-10,66495.8
6548,2726,Salary,Active,2023-12-15,82768.44
6549,9616,Salary,Dormant,2021-08-14,45450.33
6550,8010,Current,Dormant,2024-03-31,117359.47
6551,4015,Savings,Active,2025-09-12,35099.46
6552,5781,Savings,Active,2023-08-23,23867.11
6553,4596,Current,Dormant,2021-09-18,41023.26
6554,8266,Savings,Active,2026-05-29,9190.02
6555,3019,Savings,Active,2025-06-04,7380.02
6556,6293,Savings,Active,2022-12-06,17991.0
6557,1561,Savings,Active,2024-11-25,14169.02
6558,9084,Savings,Active,2023-05-04,10103.8
6559,9439,Savings,Dormant,2024-04-18,108785.65
6560,473,Savings,Active,2021-08-29,10248.7
6561,5436,Savings,Active,2026-05-30,4822.31
6562,2218,Salary,Active,2022-12-10,4908.84
6563,8893,Savings,Active,2025-05-05,25329.79
6564,53,Current,Active,2024-05-02,113124.26
6565,2988,Current,Active,2022-05-22,2803.66
6566,8331,Savings,Active,2021-10-18,38419.3
6567,9590,Current,Active,2022-01-22,78092.64
6568,2138,Savings,Active,2023-07-03,8831.42
6569,828,Salary,Dormant,2025-12-25,8409.8
6570,8165,Savings,Dormant,2024-03-24,156456.94
6571,1249,Salary,Active,2025-07-08,79385.97
6572,4836,Salary,Active,2023-07-10,13154.35
6573,8378,Savings,Active,2025-01-17,32996.46
6574,3443,Salary,Active,2022-04-11,21989.01
6575,7403,Savings,Active,2021-08-31,55641.22
6576,3194,Savings,Active,2022-07-20,20617.64
6577,4929,Current,Dormant,2024-07-29,11051.79
6578,9605,Salary,Active,2025-12-28,11314.53
6579,7597,Savings,Active,2025-07-11,80377.63
6580,2917,Salary,Active,2023-11-12,27897.31
6581,9208,Savings,Dormant,2025-07-21,23504.31
6582,4538,Savings,Active,2025-07-02,41537.2
6583,7052,Savings,Active,2021-12-11,38843.6
6584,5646,Current,Active,2022-09-22,6411.7
6585,4262,Savings,Active,2024-04-02,14041.26
6586,1936,Current,Closed,2023-07-29,6334.36
6587,8042,Salary,Active,2026-06-13,9001.9
6588,9661,Salary,Active,2025-06-12,99273.55
6589,4539,Savings,Active,2025-05-04,398473.73
6590,4427,Savings,Active,2025-01-13,8100.87
6591,1359,Savings,Active,2022-12-01,12246.37
6592,1770,Savings,Active,2024-06-11,17632.82
6593,9382,Salary,Active,2023-11-02,1397.83
6594,1193,Savings,Closed,2025-04-03,259252.83
6595,2817,Savings,Active,2024-04-25,6104.8
6596,6268,Salary,Active,2022-04-26,16334.78
6597,7026,Current,Dormant,2022-05-18,32492.71
6598,4857,Savings,Active,2025-07-11,22610.25
6599,5218,Savings,Dormant,2022-11-04,23357.75
6600,1043,Salary,Active,2024-10-11,31262.73
6601,5244,Savings,Dormant,2022-10-24,5626.08
6602,8418,Savings,Active,2025-11-13,21099.51
6603,6756,Current,Active,2023-05-16,78759.05
6604,6468,Savings,Active,2024-03-16,12853.37
6605,3978,Savings,Dormant,2024-10-11,24285.56
6606,1884,Savings,Active,2023-08-19,34650.2
6607,541,Current,Active,2025-11-15,39157.73
6608,8838,Salary,Active,2021-12-10,25642.21
6609,5086,Salary,Active,2022-01-12,29350.82
6610,4802,Savings,Active,2023-07-15,8454.24
6611,4727,Savings,Active,2024-09-29,5758.81
6612,7023,Savings,Active,2026-01-24,32487.43
6613,1689,Savings,Active,2021-12-11,14608.35
6614,9047,Salary,Active,2022-08-11,29592.68
6615,6635,Savings,Dormant,2023-02-19,21519.36
6616,405,Savings,Active,2024-03-25,10575.24
6617,3344,Current,Active,2026-01-26,12511.63
6618,7812,Current,Active,2024-08-20,3737.96
6619,7019,Savings,Active,2025-04-13,19509.06
6620,8712,Current,Active,2024-12-21,8202.31
6621,1408,Savings,Active,2023-05-20,35940.53
6622,9013,Savings,Dormant,2024-05-13,20673.68
6623,7031,Salary,Active,2021-07-03,32668.3
6624,7360,Salary,Closed,2025-11-30,27136.67
6625,4531,Savings,Active,2025-09-07,42896.45
6626,7929,Savings,Active,2024-09-02,42245.09
6627,4068,Savings,Active,2023-06-03,14794.42
6628,6207,Savings,Active,2026-05-02,39986.01
6629,2182,Current,Active,2022-06-10,60896.88
6630,3233,Savings,Active,2026-01-10,18058.49
6631,8617,Savings,Active,2021-12-01,44323.73
6632,1552,Savings,Active,2024-01-23,28356.38
6633,358,Salary,Active,2024-07-09,40030.29
6634,1595,Savings,Active,2021-12-05,39647.33
6635,5129,Current,Active,2021-09-06,69302.71
6636,9203,Savings,Active,2021-12-27,3826.52
6637,8389,Savings,Closed,2024-07-18,44084.54
6638,9226,Current,Active,2022-06-17,41827.13
6639,9054,Savings,Active,2023-06-30,83371.22
6640,349,Savings,Active,2022-12-06,31479.22
6641,1659,Savings,Active,2021-10-27,48016.23
6642,8767,Salary,Dormant,2024-11-22,18960.74
6643,1820,Current,Active,2022-11-02,8979.08
6644,6472,Salary,Dormant,2025-10-15,22654.23
6645,5882,Savings,Active,2021-11-18,20083.73
6646,6656,Current,Active,2026-06-18,29863.99
6647,9123,Savings,Active,2022-10-04,216337.13
6648,4009,Savings,Active,2025-02-24,29181.77
6649,6044,Savings,Active,2023-11-07,22798.96
6650,484,Current,Active,2023-12-30,22713.43
6651,3913,Savings,Active,2021-09-13,34161.21
6652,358,Savings,Active,2022-02-02,25586.57
6653,8446,Savings,Active,2023-06-10,26850.15
6654,9027,Current,Active,2025-09-28,19197.9
6655,1191,Savings,Active,2022-10-15,44517.72
6656,9896,Current,Active,2025-02-22,8850.07
6657,4565,Salary,Active,2022-04-12,14578.75
6658,5980,Salary,Active,2023-01-04,72754.73
6659,8685,Savings,Active,2025-03-28,16347.19
6660,3410,Salary,Active,2025-03-01,9525.68
6661,8244,Savings,Active,2022-07-01,26373.01
6662,8454,Savings,Active,2024-04-30,13418.88
6663,1909,Salary,Active,2022-03-12,7528.2
6664,3647,Savings,Closed,2022-04-09,54923.82
6665,7716,Current,Dormant,2024-03-18,13414.63
6666,2378,Salary,Closed,2026-02-07,26115.3
6667,4337,Salary,Active,2022-04-11,20274.99
6668,5405,Savings,Closed,2024-10-07,14444.25
6669,5959,Salary,Active,2023-08-19,14963.44
6670,1626,Savings,Active,2024-01-26,21752.95
6671,5419,Savings,Closed,2021-09-04,71506.5
6672,9421,Current,Active,2021-06-23,30278.38
6673,4387,Salary,Closed,2021-10-30,99538.55
6674,6355,Savings,Active,2024-04-18,12754.56
6675,1390,Salary,Active,2022-03-30,24364.39
6676,5910,Salary,Active,2022-02-01,6703.83
6677,1488,Salary,Active,2025-02-25,42508.75
6678,6502,Savings,Dormant,2022-03-02,62587.51
6679,9109,Current,Dormant,2024-03-22,45317.55
6680,711,Savings,Active,2024-08-01,54849.97
6681,1887,Savings,Active,2025-08-05,21665.2
6682,2217,Salary,Active,2024-12-14,34354.21
6683,1321,Savings,Active,2023-12-05,53885.53
6684,7907,Savings,Active,2025-10-23,69234.87
6685,4446,Savings,Active,2025-03-07,21927.98
6686,4832,Savings,Active,2026-02-03,11979.76
6687,7818,Savings,Active,2023-07-30,87782.48
6688,6985,Salary,Active,2026-04-04,24239.9
6689,8593,Salary,Active,2022-08-11,21177.41
6690,751,Savings,Active,2023-11-29,10913.91
6691,5595,Savings,Active,2025-02-06,20218.69
6692,7172,Savings,Active,2024-06-15,15500.23
6693,7492,Savings,Closed,2026-03-14,8763.43
6694,1888,Salary,Active,2023-11-06,9768.74
6695,3686,Savings,Dormant,2023-07-29,40230.92
6696,1419,Savings,Active,2022-12-22,16917.12
6697,2604,Salary,Active,2024-03-28,25561.79
6698,3772,Savings,Active,2023-11-01,17508.51
6699,5101,Savings,Closed,2021-12-05,8784.91
6700,9838,Current,Active,2025-07-10,72375.83
6701,3488,Savings,Active,2023-12-04,28703.03
6702,9006,Salary,Dormant,2026-05-19,44080.97
6703,5911,Savings,Active,2023-11-30,33474.48
6704,6309,Current,Active,2021-06-30,20159.85
6705,4734,Savings,Dormant,2022-10-31,13486.06
6706,3170,Savings,Active,2025-07-02,4402.97
6707,1024,Savings,Active,2021-12-29,3022.17
6708,9702,Savings,Active,2025-03-21,50720.26
6709,1394,Savings,Active,2022-01-06,60984.15
6710,5240,Savings,Active,2023-07-20,78595.62
6711,2347,Savings,Active,2022-11-01,19754.0
6712,856,Current,Active,2023-05-02,11250.92
6713,9359,Savings,Active,2025-01-03,40453.72
6714,2755,Savings,Active,2022-03-21,74704.77
6715,1666,Savings,Active,2024-03-24,123081.45
6716,4039,Salary,Active,2023-05-11,16350.1
6717,3688,Savings,Active,2025-08-22,56570.24
6718,1117,Savings,Active,2022-12-17,35465.7
6719,4543,Savings,Active,2025-02-21,23170.69
6720,734,Savings,Active,2026-05-22,11561.77
6721,2922,Savings,Active,2024-09-29,78690.11
6722,9899,Salary,Active,2025-08-31,70512.56
6723,3499,Current,Active,2022-11-03,18824.03
6724,9317,Savings,Active,2026-06-18,46673.23
6725,4718,Savings,Active,2023-12-21,40795.29
6726,4855,Savings,Dormant,2025-02-13,41601.37
6727,1859,Savings,Active,2025-01-28,8762.39
6728,5474,Savings,Active,2021-10-02,8782.15
6729,2514,Savings,Active,2025-06-16,18729.59
6730,4961,Savings,Active,2023-03-20,33153.62
6731,3516,Savings,Active,2025-01-09,129102.86
6732,9990,Savings,Active,2023-03-22,5135.12
6733,2317,Salary,Closed,2024-03-16,67421.6
6734,2015,Savings,Active,2025-09-12,6196.45
6735,2168,Savings,Active,2025-10-05,27952.11
6736,3029,Savings,Active,2022-02-28,3513.83
6737,9336,Savings,Active,2022-02-25,86925.84
6738,4232,Savings,Active,2021-10-04,28916.31
6739,3149,Savings,Dormant,2023-08-04,33442.85
6740,7522,Savings,Active,2024-02-24,50413.57
6741,9128,Current,Closed,2026-06-16,16790.17
6742,1,Current,Active,2022-01-14,3915.2
6743,8269,Savings,Active,2025-11-04,3750.11
6744,7612,Savings,Active,2025-09-24,38191.62
6745,2629,Current,Active,2022-08-12,16879.7
6746,6135,Salary,Dormant,2023-11-19,73572.12
6747,574,Savings,Active,2023-08-15,23130.78
6748,1549,Current,Active,2026-01-26,43032.76
6749,8378,Savings,Active,2023-04-29,55648.41
6750,6046,Salary,Closed,2026-03-23,54608.47
6751,3493,Savings,Dormant,2025-06-24,17509.23
6752,8226,Savings,Active,2023-02-14,24363.7
6753,7840,Savings,Active,2023-11-18,50709.71
6754,9813,Savings,Active,2024-08-14,28510.83
6755,5690,Savings,Active,2022-01-25,3781.8
6756,1897,Savings,Active,2026-01-16,2544.33
6757,2456,Savings,Active,2022-01-17,12065.43
6758,9993,Savings,Active,2026-04-18,56605.74
6759,5417,Salary,Active,2022-10-23,22616.75
6760,5384,Salary,Active,2023-01-12,108319.68
6761,1406,Savings,Active,2024-05-01,49143.39
6762,4539,Savings,Active,2022-09-02,5905.97
6763,1187,Savings,Active,2022-09-08,61096.65
6764,2140,Savings,Active,2022-10-25,6549.86
6765,2679,Current,Active,2024-10-21,116953.35
6766,3795,Savings,Active,2025-05-12,37077.42
6767,2720,Savings,Active,2026-01-09,92660.13
6768,8049,Salary,Active,2023-12-14,38216.3
6769,4603,Savings,Active,2025-07-08,21815.65
6770,4451,Salary,Active,2021-11-12,25541.42
6771,3958,Savings,Active,2022-09-14,9276.9
6772,6070,Savings,Active,2023-07-04,27266.3
6773,8680,Savings,Active,2021-11-20,24830.99
6774,279,Salary,Active,2023-03-02,38573.95
6775,2592,Salary,Active,2024-03-05,17711.22
6776,8842,Savings,Active,2024-07-29,9263.37
6777,355,Savings,Active,2024-08-24,21902.77
6778,2243,Savings,Active,2025-02-28,9486.3
6779,4900,Savings,Active,2021-09-10,8931.8
6780,6237,Salary,Active,2026-01-08,6248.28
6781,2481,Salary,Active,2024-12-21,19293.63
6782,558,Current,Active,2025-11-03,24973.54
6783,3487,Savings,Active,2022-04-03,12722.7
6784,162,Savings,Active,2025-10-30,31900.77
6785,6245,Savings,Active,2024-09-15,20104.74
6786,699,Savings,Active,2023-06-06,15601.01
6787,3545,Savings,Active,2021-06-19,64991.96
6788,3778,Savings,Closed,2024-01-30,11881.31
6789,2206,Savings,Active,2026-02-28,15906.89
6790,492,Savings,Active,2024-07-21,29841.15
6791,1993,Savings,Active,2023-07-22,46158.48
6792,1033,Savings,Active,2022-08-10,7702.3
6793,3284,Savings,Dormant,2023-01-31,24853.66
6794,6017,Savings,Active,2021-11-17,20639.54
6795,4920,Salary,Active,2024-04-30,44016.02
6796,5975,Savings,Active,2025-08-18,11811.05
6797,8978,Savings,Dormant,2022-08-01,22554.24
6798,1834,Savings,Active,2023-06-30,111977.67
6799,992,Savings,Active,2025-08-06,14529.82
6800,6985,Savings,Dormant,2024-08-23,67346.82
6801,6347,Savings,Closed,2024-11-07,15466.57
6802,1784,Current,Active,2026-01-11,19455.66
6803,5185,Salary,Active,2023-12-28,15005.99
6804,1185,Savings,Active,2022-07-02,7997.43
6805,1669,Savings,Active,2024-09-21,8078.84
6806,6834,Savings,Dormant,2025-04-03,42360.86
6807,5825,Savings,Active,2022-09-06,13251.38
6808,572,Savings,Active,2025-04-03,10731.04
6809,4301,Savings,Active,2021-08-16,11294.79
6810,3739,Savings,Active,2023-11-27,4416.65
6811,584,Current,Closed,2024-04-01,11745.21
6812,7324,Savings,Active,2024-09-09,17939.68
6813,8500,Savings,Active,2025-04-18,8433.44
6814,8254,Savings,Active,2022-09-04,29921.43
6815,7541,Current,Active,2022-01-18,19015.85
6816,5580,Savings,Active,2022-07-24,10687.14
6817,4571,Savings,Active,2026-03-24,26099.42
6818,5692,Savings,Dormant,2025-01-13,21852.92
6819,1960,Salary,Active,2024-08-09,45369.13
6820,8031,Current,Active,2021-10-25,5871.83
6821,5127,Savings,Active,2024-04-19,102845.24
6822,3763,Savings,Active,2023-09-11,17219.66
6823,2787,Savings,Active,2025-05-10,49402.07
6824,1543,Current,Active,2024-03-26,7164.29
6825,1676,Current,Active,2025-07-19,21898.26
6826,34,Savings,Active,2022-11-11,14992.07
6827,2800,Savings,Active,2022-06-15,33444.09
6828,7497,Current,Active,2025-10-04,94516.31
6829,1856,Savings,Active,2024-06-20,23358.15
6830,6924,Savings,Active,2024-11-13,13060.53
6831,2686,Savings,Active,2025-07-03,23183.03
6832,1058,Savings,Active,2023-09-13,2417.79
6833,6939,Savings,Active,2024-07-16,14450.44
6834,4502,Current,Active,2025-05-17,2791.44
6835,7598,Current,Active,2022-08-02,57504.98
6836,6572,Savings,Active,2022-05-03,49999.64
6837,4389,Salary,Active,2021-10-28,40478.74
6838,6023,Savings,Closed,2023-09-21,9685.4
6839,2628,Savings,Active,2026-06-14,5795.59
6840,3821,Savings,Active,2022-02-12,56705.09
6841,7248,Salary,Active,2024-02-29,272866.97
6842,3644,Savings,Active,2026-02-26,41546.31
6843,6192,Current,Active,2025-11-13,100523.09
6844,3763,Savings,Active,2024-05-06,26694.9
6845,5988,Savings,Active,2025-06-14,16454.53
6846,8799,Savings,Active,2021-07-10,121239.72
6847,2356,Salary,Active,2025-04-29,20781.14
6848,1334,Savings,Active,2025-07-25,59003.62
6849,4009,Salary,Active,2022-04-20,19109.36
6850,2474,Savings,Active,2022-07-26,16324.69
6851,6144,Savings,Active,2023-04-13,18006.03
6852,3734,Savings,Active,2026-02-28,33519.25
6853,2087,Salary,Active,2021-10-20,14531.88
6854,3351,Savings,Active,2022-01-08,175872.55
6855,8568,Savings,Active,2021-08-31,29780.51
6856,1953,Savings,Active,2021-08-23,18462.52
6857,3711,Savings,Active,2024-06-17,11201.95
6858,1694,Savings,Active,2022-04-10,39343.76
6859,8264,Salary,Active,2024-02-28,2318.02
6860,1775,Salary,Active,2021-12-31,18201.56
6861,574,Savings,Active,2024-03-03,48112.8
6862,6486,Salary,Active,2026-05-15,7060.51
6863,4665,Savings,Active,2021-12-02,32504.67
6864,5060,Savings,Active,2022-07-13,36021.39
6865,5363,Savings,Active,2021-07-13,16571.87
6866,4067,Savings,Active,2022-09-15,25484.34
6867,6472,Salary,Dormant,2026-01-28,20326.46
6868,6114,Savings,Active,2024-08-12,8783.37
6869,8345,Savings,Active,2025-06-19,121636.55
6870,5375,Savings,Active,2023-10-12,33744.04
6871,8921,Savings,Active,2025-06-19,19746.78
6872,9745,Savings,Active,2024-09-15,21311.23
6873,3664,Savings,Active,2023-06-10,53448.07
6874,6695,Savings,Active,2025-04-01,3738.24
6875,6142,Savings,Active,2026-01-18,18505.59
6876,6287,Current,Dormant,2023-05-28,6274.52
6877,6161,Salary,Active,2021-06-26,46803.2
6878,9192,Savings,Active,2024-07-06,47060.55
6879,7143,Savings,Dormant,2025-03-12,16156.1
6880,5022,Current,Active,2021-11-14,35176.83
6881,6871,Savings,Active,2021-08-01,33084.45
6882,6309,Salary,Active,2023-02-25,114421.43
6883,9327,Savings,Active,2025-08-19,38884.16
6884,4743,Current,Active,2025-04-25,7100.07
6885,3146,Savings,Active,2023-10-17,10631.16
6886,8144,Savings,Dormant,2023-09-25,24788.3
6887,2716,Salary,Active,2025-03-17,2861.49
6888,8546,Salary,Active,2025-05-19,70472.49
6889,5394,Salary,Dormant,2022-12-25,31632.52
6890,9495,Savings,Active,2025-11-30,4281.9
6891,4083,Savings,Active,2021-08-26,21267.1
6892,3732,Salary,Closed,2025-03-01,304366.92
6893,8702,Savings,Active,2022-04-01,13147.03
6894,1538,Savings,Active,2023-06-25,5162.86
6895,8093,Salary,Active,2021-07-08,12739.69
6896,178,Current,Active,2023-08-06,3913.72
6897,2377,Savings,Active,2023-04-23,28920.47
6898,7739,Savings,Active,2025-12-06,7793.21
6899,8993,Salary,Active,2025-02-19,42411.5
6900,6832,Savings,Active,2024-02-09,28190.45
6901,3244,Savings,Active,2025-11-08,11385.97
6902,3667,Savings,Active,2023-01-23,5046.94
6903,938,Salary,Active,2024-01-22,30015.67
6904,3028,Savings,Closed,2021-08-27,23868.51
6905,2021,Current,Active,2023-11-06,4735.45
6906,7203,Savings,Active,2023-07-26,9970.35
6907,1975,Savings,Active,2024-07-29,4645.2
6908,9711,Savings,Active,2025-08-31,8815.2
6909,1259,Savings,Active,2022-08-06,17272.97
6910,7053,Savings,Active,2023-03-14,11442.54
6911,3111,Salary,Active,2023-10-10,6299.07
6912,9435,Savings,Active,2023-12-23,30845.02
6913,2754,Savings,Active,2024-07-09,37006.28
6914,5795,Savings,Active,2024-12-20,45960.84
6915,2676,Savings,Active,2022-01-07,113760.56
6916,420,Savings,Active,2021-09-16,33024.83
6917,8845,Current,Active,2023-06-13,7997.86
6918,2872,Savings,Active,2025-07-17,11856.36
6919,868,Current,Active,2026-03-01,31320.66
6920,8366,Savings,Active,2023-11-02,32143.37
6921,8005,Salary,Active,2023-06-30,9000.11
6922,4733,Savings,Active,2023-04-25,52396.23
6923,9752,Salary,Active,2021-08-17,6819.06
6924,4128,Current,Active,2026-05-08,4745.83
6925,4593,Savings,Active,2025-12-10,38935.71
6926,2243,Savings,Dormant,2022-08-16,11028.69
6927,2489,Salary,Active,2025-03-08,12700.53
6928,1513,Savings,Closed,2024-06-18,11802.61
6929,5617,Savings,Closed,2022-07-25,25230.55
6930,2772,Savings,Active,2026-03-10,15128.65
6931,1644,Salary,Active,2022-01-28,21385.51
6932,24,Salary,Active,2025-08-19,48065.01
6933,2338,Savings,Active,2025-07-22,13163.71
6934,2944,Savings,Active,2024-10-02,34768.03
6935,8023,Current,Active,2022-10-10,100007.17
6936,4727,Salary,Dormant,2022-03-10,7094.59
6937,1717,Savings,Closed,2022-01-16,80276.81
6938,7095,Savings,Active,2023-09-09,8480.76
6939,4134,Savings,Active,2023-01-08,10137.84
6940,6530,Savings,Active,2023-11-18,4735.98
6941,745,Salary,Active,2022-04-13,12408.6
6942,4178,Current,Active,2022-03-15,31184.61
6943,8186,Savings,Active,2024-04-22,43972.57
6944,5941,Salary,Active,2023-01-09,55974.93
6945,50,Salary,Active,2024-10-23,2681.42
6946,6813,Savings,Active,2022-07-26,4032.23
6947,6218,Savings,Active,2022-04-30,28826.62
6948,3050,Savings,Active,2024-03-11,36530.83
6949,5226,Savings,Active,2024-02-03,58585.96
6950,7869,Savings,Active,2025-10-24,30417.92
6951,3890,Savings,Dormant,2022-11-21,6465.6
6952,7952,Salary,Active,2022-11-15,8369.48
6953,9815,Salary,Active,2022-04-15,24400.91
6954,9980,Savings,Active,2026-06-10,5072.7
6955,7636,Savings,Closed,2025-05-04,8232.67
6956,5776,Savings,Dormant,2024-03-09,19669.54
6957,3356,Salary,Active,2024-03-27,16921.44
6958,9206,Current,Closed,2025-04-21,21396.78
6959,8346,Savings,Active,2022-03-04,29193.35
6960,6262,Current,Active,2025-02-10,5191.35
6961,2315,Savings,Active,2023-11-04,23255.32
6962,3457,Savings,Active,2025-12-18,5966.49
6963,7409,Savings,Dormant,2023-03-10,19677.63
6964,4267,Savings,Active,2024-08-04,39960.53
6965,8809,Savings,Dormant,2021-11-24,32194.05
6966,3050,Savings,Active,2023-10-08,8019.59
6967,4644,Savings,Active,2022-03-16,7199.63
6968,5305,Savings,Active,2025-04-06,94352.05
6969,1926,Savings,Active,2024-07-20,45540.74
6970,6846,Savings,Closed,2022-09-01,17906.98
6971,6811,Savings,Active,2024-09-27,70692.24
6972,2458,Savings,Active,2024-07-04,18880.76
6973,6883,Savings,Active,2022-11-04,215629.94
6974,7821,Savings,Active,2021-11-30,16980.5
6975,9804,Salary,Closed,2023-08-11,259503.27
6976,4242,Savings,Active,2022-06-21,26077.54
6977,3110,Savings,Active,2021-09-25,6525.86
6978,5246,Salary,Active,2026-02-20,22774.11
6979,9820,Savings,Active,2024-05-17,44460.68
6980,7964,Savings,Active,2024-06-19,22369.93
6981,4441,Savings,Active,2024-02-07,12273.61
6982,7611,Savings,Active,2022-05-31,28691.98
6983,1999,Savings,Active,2025-12-26,41257.45
6984,1132,Savings,Active,2025-03-29,10943.0
6985,1993,Savings,Active,2023-11-03,20744.85
6986,8048,Salary,Active,2025-07-25,8098.01
6987,8706,Current,Active,2024-12-06,31653.2
6988,5041,Savings,Active,2026-04-24,8630.41
6989,713,Savings,Closed,2025-07-26,27832.57
6990,215,Savings,Active,2021-12-27,68699.49
6991,5747,Savings,Active,2022-06-03,43174.89
6992,8796,Savings,Active,2024-11-18,17145.29
6993,6982,Current,Active,2024-12-03,5938.16
6994,3770,Savings,Active,2021-07-20,22491.34
6995,4868,Current,Active,2023-09-23,15201.91
6996,8862,Savings,Active,2026-04-26,22599.47
6997,1081,Current,Active,2023-03-21,24610.68
6998,9618,Savings,Active,2024-06-10,14746.52
6999,475,Savings,Active,2024-05-14,11093.68
7000,9324,Savings,Active,2022-12-21,33637.43
7001,863,Savings,Active,2025-12-14,102379.69
7002,9004,Current,Active,2025-11-01,26590.78
7003,4273,Savings,Active,2026-06-16,20538.85
7004,8679,Salary,Active,2026-04-12,61643.9
7005,8884,Current,Active,2025-06-28,17041.22
7006,3109,Savings,Active,2025-07-16,80186.95
7007,268,Salary,Active,2025-09-05,48933.19
7008,8977,Savings,Dormant,2024-06-30,1437.57
7009,3874,Savings,Dormant,2022-04-22,33017.35
7010,6532,Salary,Active,2024-07-26,11993.85
7011,2402,Salary,Closed,2022-09-24,48541.91
7012,4910,Savings,Active,2023-07-19,4375.47
7013,2317,Current,Closed,2024-08-25,20571.25
7014,8177,Savings,Closed,2024-03-12,18610.68
7015,7610,Current,Active,2024-06-25,14893.42
7016,1202,Savings,Active,2024-07-16,60351.64
7017,5187,Savings,Active,2023-06-14,366855.5
7018,277,Savings,Active,2022-11-05,28310.14
7019,5328,Savings,Active,2024-05-03,82732.7
7020,8499,Current,Dormant,2022-07-02,84144.25
7021,631,Savings,Dormant,2022-07-31,248644.11
7022,2586,Savings,Dormant,2025-04-11,47819.77
7023,6662,Savings,Active,2021-08-26,50273.03
7024,7442,Savings,Active,2023-06-18,19598.42
7025,7401,Savings,Active,2024-08-01,8505.83
7026,1138,Savings,Active,2024-01-14,68714.67
7027,6969,Savings,Active,2022-01-24,12801.37
7028,1714,Savings,Active,2021-09-13,2981.98
7029,9241,Savings,Active,2021-09-30,101408.35
7030,9776,Savings,Active,2025-12-28,18425.44
7031,3352,Current,Active,2022-06-18,31275.36
7032,8094,Savings,Active,2023-06-13,7351.92
7033,6216,Savings,Active,2021-11-09,52352.54
7034,9144,Savings,Active,2022-09-24,16938.68
7035,1225,Current,Active,2022-08-10,26360.8
7036,5446,Savings,Active,2023-11-24,41048.02
7037,8225,Savings,Dormant,2026-05-24,20867.19
7038,97,Current,Active,2026-02-12,10819.26
7039,4359,Savings,Active,2021-10-31,22330.09
7040,3142,Savings,Active,2022-05-06,15257.49
7041,7981,Savings,Active,2021-08-17,1507.21
7042,172,Salary,Active,2022-05-02,23061.82
7043,4854,Savings,Active,2021-11-08,53035.72
7044,9093,Savings,Active,2023-11-10,3591.13
7045,8934,Savings,Active,2026-05-27,42158.29
7046,5432,Savings,Dormant,2026-03-04,42264.16
7047,7538,Current,Active,2021-09-13,73856.02
7048,8583,Salary,Active,2024-04-06,29467.12
7049,959,Savings,Active,2026-01-06,17561.62
7050,4671,Savings,Active,2021-08-26,22157.75
7051,8536,Salary,Active,2023-12-09,19260.41
7052,3482,Savings,Active,2021-10-18,6854.16
7053,1570,Savings,Dormant,2021-12-15,15167.03
7054,7932,Savings,Active,2024-05-30,36046.98
7055,8648,Savings,Active,2022-04-13,20228.96
7056,5543,Savings,Active,2023-10-11,13997.83
7057,8636,Savings,Active,2023-01-11,23990.73
7058,3482,Savings,Active,2025-11-19,10572.75
7059,7932,Savings,Active,2025-07-27,25963.44
7060,5694,Savings,Active,2023-08-16,34233.68
7061,1418,Salary,Active,2025-12-17,25583.17
7062,5857,Current,Closed,2024-07-07,7996.0
7063,7677,Savings,Active,2023-02-19,51868.36
7064,7012,Savings,Active,2021-08-21,9970.63
7065,6710,Current,Active,2022-06-30,22765.05
7066,671,Salary,Active,2025-03-01,86023.51
7067,5414,Savings,Active,2021-09-06,4035.38
